<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>
2020.04.02	16:42:09.932		5278.5		
2020.04.02	16:42:12.583		5279.0		
2020.04.02	16:42:12.750			5278.5	5.00000000
2020.04.02	16:42:13.721	5278.5			
2020.04.02	16:42:17.083			5278.5	5.00000000
2020.04.02	16:42:17.151	5278.0			
2020.04.02	16:42:17.902		5278.5		
2020.04.02	16:42:26.574			5278.0	15.00000000
2020.04.02	16:42:26.574			5278.0	5.00000000
2020.04.02	16:42:36.875			5278.0	5.00000000
2020.04.02	16:42:42.033			5278.0	5.00000000
2020.04.02	16:42:47.925		5279.0		
2020.04.02	16:42:47.927	5278.5			
2020.04.02	16:42:48.156			5278.5	5.00000000
2020.04.02	16:42:48.156			5278.5	5.00000000
2020.04.02	16:42:48.156			5278.5	5.00000000
2020.04.02	16:42:48.156			5278.5	5.00000000
2020.04.02	16:42:48.156			5278.5	10.00000000
2020.04.02	16:42:48.156			5278.5	20.00000000
2020.04.02	16:42:48.156			5278.5	10.00000000
2020.04.02	16:42:48.157			5278.5	10.00000000
2020.04.02	16:42:48.157			5278.5	5.00000000
2020.04.02	16:42:48.157			5278.5	5.00000000
2020.04.02	16:42:48.575			5278.5	5.00000000
2020.04.02	16:42:48.684	5278.0			
2020.04.02	16:42:48.698	5278.5			
2020.04.02	16:42:50.962	5278.0			
2020.04.02	16:42:52.104	5278.5			
2020.04.02	16:43:01.228	5278.5			
2020.04.02	16:43:01.229		5279.5		
2020.04.02	16:43:01.231	5279.0			
2020.04.02	16:43:01.235		5280.0		
2020.04.02	16:43:01.332			5279.0	5.00000000
2020.04.02	16:43:01.333			5279.0	5.00000000
2020.04.02	16:43:01.333			5279.0	5.00000000
2020.04.02	16:43:01.333			5279.0	5.00000000
2020.04.02	16:43:01.333			5279.0	5.00000000
2020.04.02	16:43:01.334			5279.0	5.00000000
2020.04.02	16:43:01.334			5279.0	5.00000000
2020.04.02	16:43:01.334			5279.0	5.00000000
2020.04.02	16:43:01.334			5279.0	5.00000000
2020.04.02	16:43:01.334			5279.0	5.00000000
2020.04.02	16:43:01.450			5279.5	5.00000000
2020.04.02	16:43:01.613			5279.5	5.00000000
2020.04.02	16:43:02.365	5279.5			
2020.04.02	16:43:02.368	5279.0			
2020.04.02	16:43:02.430			5279.5	5.00000000
2020.04.02	16:43:02.430			5279.5	5.00000000
2020.04.02	16:43:02.743	5279.5			
2020.04.02	16:43:05.377			5280.0	5.00000000
2020.04.02	16:43:05.377			5280.0	5.00000000
2020.04.02	16:43:05.404		5280.5		
2020.04.02	16:43:08.824		5280.0		
2020.04.02	16:43:09.606	5279.0			
2020.04.02	16:43:09.710			5279.5	5.00000000
2020.04.02	16:43:09.711			5279.5	5.00000000
2020.04.02	16:43:09.711			5279.5	5.00000000
2020.04.02	16:43:12.242		5279.5		
2020.04.02	16:43:12.633		5280.0		
2020.04.02	16:43:12.633		5279.5		
2020.04.02	16:43:13.002		5280.0		
2020.04.02	16:43:13.003		5279.5		
2020.04.02	16:43:15.289	5278.5			
2020.04.02	16:43:15.419			5279.0	5.00000000
2020.04.02	16:43:15.419			5279.0	5.00000000
2020.04.02	16:43:24.795		5279.0		
2020.04.02	16:43:25.173		5279.5		
2020.04.02	16:43:25.174		5279.0		
2020.04.02	16:43:25.559		5279.5		
2020.04.02	16:43:26.686		5279.0		
2020.04.02	16:43:27.068	5278.0			
2020.04.02	16:43:27.129			5278.5	5.00000000
2020.04.02	16:43:27.132			5278.5	5.00000000
2020.04.02	16:43:34.292		5278.5		
2020.04.02	16:43:34.672		5279.0		
2020.04.02	16:43:34.672		5278.5		
2020.04.02	16:43:35.431		5279.0		
2020.04.02	16:43:41.814			5279.0	5.00000000
2020.04.02	16:43:41.814			5279.0	5.00000000
2020.04.02	16:43:41.814			5279.0	5.00000000
2020.04.02	16:43:41.891		5279.5		
2020.04.02	16:43:41.891	5278.5			
2020.04.02	16:43:44.930		5279.0		
2020.04.02	16:43:45.897			5278.5	5.00000000
2020.04.02	16:43:54.433	5278.0			
2020.04.02	16:43:54.627			5278.5	5.00000000
2020.04.02	16:44:00.152	5278.5			
2020.04.02	16:44:00.473			5279.0	5.00000000
2020.04.02	16:44:02.417	5278.0			
2020.04.02	16:44:02.807	5278.5			
2020.04.02	16:44:04.277			5278.5	5.00000000
2020.04.02	16:44:04.319	5278.0			
2020.04.02	16:44:10.024		5278.5		
2020.04.02	16:44:14.209	5277.5			
2020.04.02	16:44:14.314			5278.0	5.00000000
2020.04.02	16:44:14.316			5278.0	20.00000000
2020.04.02	16:44:14.318			5278.0	5.00000000
2020.04.02	16:44:14.318			5278.0	5.00000000
2020.04.02	16:44:14.318			5278.0	5.00000000
2020.04.02	16:44:14.318			5278.0	5.00000000
2020.04.02	16:44:14.319			5278.0	5.00000000
2020.04.02	16:44:15.355		5278.0		
2020.04.02	16:44:16.485		5278.5		
2020.04.02	16:44:16.601			5278.0	5.00000000
2020.04.02	16:44:30.910			5278.0	5.00000000
2020.04.02	16:44:34.347		5278.0		
2020.04.02	16:44:35.668			5278.0	5.00000000
2020.04.02	16:44:39.076			5277.5	5.00000000
2020.04.02	16:44:43.097	5277.0			
2020.04.02	16:44:43.097		5277.5		
2020.04.02	16:44:43.163			5277.5	5.00000000
2020.04.02	16:44:43.164			5277.5	10.00000000
2020.04.02	16:44:43.164			5277.5	10.00000000
2020.04.02	16:44:43.167			5277.5	10.00000000
2020.04.02	16:44:43.167			5277.5	5.00000000
2020.04.02	16:44:43.167			5277.5	5.00000000
2020.04.02	16:44:51.000			5277.0	5.00000000
2020.04.02	16:44:51.000			5277.0	5.00000000
2020.04.02	16:44:51.000			5277.0	5.00000000
2020.04.02	16:44:51.005			5277.0	15.00000000
2020.04.02	16:44:51.008			5277.0	5.00000000
2020.04.02	16:44:51.038			5277.0	5.00000000
2020.04.02	16:44:51.075	5276.5			
2020.04.02	16:44:51.075		5277.0		
2020.04.02	16:44:51.077		5277.5		
2020.04.02	16:44:51.838	5276.0			
2020.04.02	16:44:51.838		5277.0		
2020.04.02	16:44:52.098			5276.5	5.00000000
2020.04.02	16:44:52.098			5276.5	5.00000000
2020.04.02	16:44:52.098			5276.5	5.00000000
2020.04.02	16:44:52.098			5276.5	5.00000000
2020.04.02	16:44:52.098			5276.5	5.00000000
2020.04.02	16:44:52.098			5276.5	5.00000000
2020.04.02	16:44:52.098			5276.0	5.00000000
2020.04.02	16:44:52.098			5276.0	5.00000000
2020.04.02	16:44:52.228		5276.5		
2020.04.02	16:44:52.593		5277.0		
2020.04.02	16:44:52.605		5276.5		
2020.04.02	16:44:52.973		5277.0		
2020.04.02	16:44:52.979		5276.5		
2020.04.02	16:44:53.353		5277.0		
2020.04.02	16:44:53.353		5276.5		
2020.04.02	16:44:53.749		5277.0		
2020.04.02	16:44:53.749	5276.5			
2020.04.02	16:44:56.012		5277.5		
2020.04.02	16:44:56.012		5277.0		
2020.04.02	16:44:56.017			5277.0	5.00000000
2020.04.02	16:44:57.153		5277.5		
2020.04.02	16:44:57.345			5277.0	5.00000000
2020.04.02	16:44:57.535		5277.0		
2020.04.02	16:44:57.542		5277.5		
2020.04.02	16:44:57.542	5277.0			
2020.04.02	16:44:57.777			5277.0	5.00000000
2020.04.02	16:45:00.573	5277.0			
2020.04.02	16:45:02.860		5278.0		
2020.04.02	16:45:02.903			5277.5	5.00000000
2020.04.02	16:45:02.904			5277.5	5.00000000
2020.04.02	16:45:02.905			5277.5	5.00000000
2020.04.02	16:45:03.615		5277.5		
2020.04.02	16:45:08.668			5277.5	5.00000000
2020.04.02	16:45:08.848		5278.0		
2020.04.02	16:45:10.184			5277.0	5.00000000
2020.04.02	16:45:10.184			5277.0	5.00000000
2020.04.02	16:45:10.186			5277.0	5.00000000
2020.04.02	16:45:10.186			5277.0	5.00000000
2020.04.02	16:45:10.293			5277.0	10.00000000
2020.04.02	16:45:10.371		5277.5		
2020.04.02	16:45:10.371	5276.5			
2020.04.02	16:45:10.375		5277.0		
2020.04.02	16:45:13.297			5276.5	5.00000000
2020.04.02	16:45:13.298			5276.5	5.00000000
2020.04.02	16:45:13.298			5276.5	5.00000000
2020.04.02	16:45:13.408	5276.0			
2020.04.02	16:45:13.408		5276.5		
2020.04.02	16:45:13.783		5277.0		
2020.04.02	16:45:13.785	5276.5			
2020.04.02	16:45:16.730			5276.5	5.00000000
2020.04.02	16:45:17.732			5276.5	5.00000000
2020.04.02	16:45:17.732			5276.5	5.00000000
2020.04.02	16:45:17.736			5276.5	5.00000000
2020.04.02	16:45:17.965	5276.0			
2020.04.02	16:45:20.511			5276.0	5.00000000
2020.04.02	16:45:24.424	5276.5			
2020.04.02	16:45:25.575	5276.0			
2020.04.02	16:45:27.418			5276.5	5.00000000
2020.04.02	16:45:28.989	5276.5			
2020.04.02	16:45:30.430			5276.5	5.00000000
2020.04.02	16:45:30.513	5276.0			
2020.04.02	16:45:31.134			5276.0	5.00000000
2020.04.02	16:45:32.028	5276.5			
2020.04.02	16:45:39.950			5276.5	5.00000000
2020.04.02	16:45:39.950			5276.5	5.00000000
2020.04.02	16:45:40.010	5276.0			
2020.04.02	16:45:43.432		5276.5		
2020.04.02	16:45:43.434			5276.5	5.00000000
2020.04.02	16:45:43.807		5277.0		
2020.04.02	16:45:46.468	5276.5			
2020.04.02	16:45:46.539			5276.5	5.00000000
2020.04.02	16:45:46.846	5276.0			
2020.04.02	16:45:48.747	5276.5			
2020.04.02	16:45:54.168			5276.5	5.00000000
2020.04.02	16:45:54.168			5276.5	5.00000000
2020.04.02	16:45:54.168			5276.5	5.00000000
2020.04.02	16:45:54.170			5276.5	5.00000000
2020.04.02	16:45:54.449	5276.0			
2020.04.02	16:45:54.449		5276.5		
2020.04.02	16:45:54.449		5277.0		
2020.04.02	16:46:00.154	5276.0			
2020.04.02	16:46:03.199		5276.5		
2020.04.02	16:46:03.578		5277.0		
2020.04.02	16:46:03.578		5276.5		
2020.04.02	16:46:05.088		5277.0		
2020.04.02	16:46:08.669			5276.0	50.00000000
2020.04.02	16:46:08.669			5276.0	5.00000000
2020.04.02	16:46:08.669			5276.0	5.00000000
2020.04.02	16:46:08.669			5276.0	5.00000000
2020.04.02	16:46:08.669			5276.0	5.00000000
2020.04.02	16:46:08.669			5276.0	30.00000000
2020.04.02	16:46:08.892	5275.5			
2020.04.02	16:46:08.892	5276.0			
2020.04.02	16:46:08.894		5276.5		
2020.04.02	16:46:09.838			5276.0	20.00000000
2020.04.02	16:46:10.035	5275.5			
2020.04.02	16:46:10.036		5276.0		
2020.04.02	16:46:10.036		5276.5		
2020.04.02	16:46:12.311	5276.0			
2020.04.02	16:46:14.941			5276.5	5.00000000
2020.04.02	16:46:14.976		5277.0		
2020.04.02	16:46:17.430			5276.0	5.00000000
2020.04.02	16:46:17.430			5276.0	5.00000000
2020.04.02	16:46:17.430			5276.0	5.00000000
2020.04.02	16:46:17.430			5276.0	5.00000000
2020.04.02	16:46:19.937			5276.5	5.00000000
2020.04.02	16:46:20.673	5276.5			
2020.04.02	16:46:21.198			5276.5	5.00000000
2020.04.02	16:46:21.432	5276.0			
2020.04.02	16:46:22.935			5276.0	5.00000000
2020.04.02	16:46:22.935			5276.0	5.00000000
2020.04.02	16:46:22.935			5276.0	5.00000000
2020.04.02	16:46:22.937			5276.0	5.00000000
2020.04.02	16:46:22.957	5275.5			
2020.04.02	16:46:22.957		5276.0		
2020.04.02	16:46:22.959		5277.0		
2020.04.02	16:46:22.960	5276.0			
2020.04.02	16:46:22.961		5276.5		
2020.04.02	16:46:26.302			5276.0	5.00000000
2020.04.02	16:46:26.305			5276.0	15.00000000
2020.04.02	16:46:26.376	5275.5			
2020.04.02	16:46:26.376		5276.0		
2020.04.02	16:46:26.378		5276.5		
2020.04.02	16:46:35.505	5276.0			
2020.04.02	16:46:37.868			5276.5	5.00000000
2020.04.02	16:46:38.802			5276.0	5.00000000
2020.04.02	16:46:38.802			5276.0	5.00000000
2020.04.02	16:46:38.804			5276.0	10.00000000
2020.04.02	16:46:38.815			5276.0	5.00000000
2020.04.02	16:46:38.914	5275.5			
2020.04.02	16:46:40.373			5276.5	5.00000000
2020.04.02	16:46:40.439	5276.0			
2020.04.02	16:46:44.247	5275.5			
2020.04.02	16:46:46.518	5276.0			
2020.04.02	16:46:48.237			5276.5	5.00000000
2020.04.02	16:46:49.064			5276.0	5.00000000
2020.04.02	16:46:49.064			5276.0	5.00000000
2020.04.02	16:46:49.064			5275.5	5.00000000
2020.04.02	16:46:49.064			5275.5	5.00000000
2020.04.02	16:46:49.064			5275.5	5.00000000
2020.04.02	16:46:49.064			5275.5	5.00000000
2020.04.02	16:46:49.064			5275.5	5.00000000
2020.04.02	16:46:49.064			5275.0	5.00000000
2020.04.02	16:46:49.064			5275.0	5.00000000
2020.04.02	16:46:49.064			5275.0	5.00000000
2020.04.02	16:46:49.064			5275.0	5.00000000
2020.04.02	16:46:49.064			5275.0	5.00000000
2020.04.02	16:46:49.064			5275.0	5.00000000
2020.04.02	16:46:49.064			5274.5	5.00000000
2020.04.02	16:46:49.073			5275.0	5.00000000
2020.04.02	16:46:49.074			5275.0	15.00000000
2020.04.02	16:46:49.074			5275.0	15.00000000
2020.04.02	16:46:49.080			5275.5	5.00000000
2020.04.02	16:46:49.080			5275.5	5.00000000
2020.04.02	16:46:49.189	5274.5			
2020.04.02	16:46:49.189		5275.0		
2020.04.02	16:46:49.191		5276.0		
2020.04.02	16:46:49.191	5275.0			
2020.04.02	16:46:49.197	5275.5			
2020.04.02	16:46:49.937	5275.0			
2020.04.02	16:46:52.086			5276.0	500.00000000
2020.04.02	16:46:54.498			5275.0	5.00000000
2020.04.02	16:46:54.498			5275.0	5.00000000
2020.04.02	16:46:54.498			5275.0	5.00000000
2020.04.02	16:46:54.498			5275.0	5.00000000
2020.04.02	16:46:54.880	5274.5			
2020.04.02	16:46:54.882		5275.5		
2020.04.02	16:46:54.882	5275.0			
2020.04.02	16:46:54.971			5275.5	5.00000000
2020.04.02	16:46:54.971			5275.5	5.00000000
2020.04.02	16:46:55.260		5276.0		
2020.04.02	16:47:00.202	5275.0			
2020.04.02	16:47:05.989			5275.0	5.00000000
2020.04.02	16:47:05.989			5275.0	5.00000000
2020.04.02	16:47:05.989			5275.0	5.00000000
2020.04.02	16:47:05.991			5275.0	5.00000000
2020.04.02	16:47:06.286	5274.5			
2020.04.02	16:47:06.286		5275.0		
2020.04.02	16:47:06.286		5276.0		
2020.04.02	16:47:06.288		5275.5		
2020.04.02	16:47:15.342			5275.5	5.00000000
2020.04.02	16:47:15.343			5275.5	5.00000000
2020.04.02	16:47:15.345			5275.5	5.00000000
2020.04.02	16:47:15.404	5275.0			
2020.04.02	16:47:15.406		5276.0		
2020.04.02	16:47:37.446		5275.5		
2020.04.02	16:47:38.415			5275.5	5.00000000
2020.04.02	16:47:38.584		5276.0		
2020.04.02	16:47:38.592		5275.5		
2020.04.02	16:47:38.766			5275.5	5.00000000
2020.04.02	16:47:38.964		5276.0		
2020.04.02	16:47:41.244		5275.5		
2020.04.02	16:47:42.385		5276.0		
2020.04.02	16:47:42.777		5275.5		
2020.04.02	16:47:43.143		5276.0		
2020.04.02	16:47:44.296		5275.5		
2020.04.02	16:47:45.046		5276.0		
2020.04.02	16:47:45.046		5275.5		
2020.04.02	16:47:45.810		5276.0		
2020.04.02	16:47:46.577		5275.5		
2020.04.02	16:47:46.952		5276.0		
2020.04.02	16:47:48.665			5275.0	5.00000000
2020.04.02	16:47:48.665			5275.0	5.00000000
2020.04.02	16:47:48.667			5275.0	5.00000000
2020.04.02	16:47:48.668			5275.0	5.00000000
2020.04.02	16:47:48.845	5274.5			
2020.04.02	16:47:48.845		5275.5		
2020.04.02	16:47:51.505	5275.0			
2020.04.02	16:47:54.536			5275.5	5.00000000
2020.04.02	16:47:54.547		5276.0		
2020.04.02	16:47:55.698		5275.5		
2020.04.02	16:47:57.240			5275.5	5.00000000
2020.04.02	16:47:57.629		5276.0		
2020.04.02	16:48:00.251	5275.0			
2020.04.02	16:48:01.390		5275.5		
2020.04.02	16:48:01.773		5276.0		
2020.04.02	16:48:02.453			5275.0	5.00000000
2020.04.02	16:48:02.456			5275.0	5.00000000
2020.04.02	16:48:02.530		5275.5		
2020.04.02	16:48:02.539	5274.5			
2020.04.02	16:48:08.231	5275.0			
2020.04.02	16:48:08.991	5274.5			
2020.04.02	16:48:08.991	5275.0			
2020.04.02	16:48:14.698		5276.0		
2020.04.02	16:48:23.757			5275.0	5.00000000
2020.04.02	16:48:23.757			5275.0	5.00000000
2020.04.02	16:48:23.757			5275.0	5.00000000
2020.04.02	16:48:23.757			5274.5	5.00000000
2020.04.02	16:48:23.817	5274.5			
2020.04.02	16:48:23.817		5275.5		
2020.04.02	16:48:24.953	5275.0			
2020.04.02	16:48:25.781			5275.5	5.00000000
2020.04.02	16:48:26.094		5276.0		
2020.04.02	16:48:26.482		5275.5		
2020.04.02	16:48:27.106			5275.5	5.00000000
2020.04.02	16:48:27.235		5276.0		
2020.04.02	16:48:29.134		5275.5		
2020.04.02	16:48:31.369			5275.5	5.00000000
2020.04.02	16:48:31.417		5276.0		
2020.04.02	16:48:35.709			5275.0	5.00000000
2020.04.02	16:48:35.709			5275.0	5.00000000
2020.04.02	16:48:35.709			5275.0	5.00000000
2020.04.02	16:48:35.709			5275.0	5.00000000
2020.04.02	16:48:35.711			5275.0	5.00000000
2020.04.02	16:48:35.980	5274.5			
2020.04.02	16:48:35.980		5275.5		
2020.04.02	16:48:35.980	5275.0			
2020.04.02	16:48:37.759			5275.5	5.00000000
2020.04.02	16:48:37.880		5276.0		
2020.04.02	16:48:51.420			5276.0	5.00000000
2020.04.02	16:48:51.420			5276.0	5.00000000
2020.04.02	16:48:51.562	5275.5			
2020.04.02	16:48:58.906			5276.0	5.00000000
2020.04.02	16:48:58.906			5276.0	5.00000000
2020.04.02	16:48:59.165		5276.5		
2020.04.02	16:48:59.172	5276.0			
2020.04.02	16:49:00.311	5276.0			
2020.04.02	16:49:00.671			5276.5	5.00000000
2020.04.02	16:49:00.706		5277.0		
2020.04.02	16:49:00.707		5276.5		
2020.04.02	16:49:00.713		5277.0		
2020.04.02	16:49:00.713	5276.5			
2020.04.02	16:49:00.716	5276.0			
2020.04.02	16:49:01.444		5276.5		
2020.04.02	16:49:02.147			5276.0	5.00000000
2020.04.02	16:49:02.147			5276.0	5.00000000
2020.04.02	16:49:02.208	5275.5			
2020.04.02	16:49:03.374			5275.5	5.00000000
2020.04.02	16:49:03.374			5275.5	5.00000000
2020.04.02	16:49:03.374			5275.5	5.00000000
2020.04.02	16:49:03.374			5275.5	5.00000000
2020.04.02	16:49:03.377			5275.5	5.00000000
2020.04.02	16:49:03.377			5275.5	5.00000000
2020.04.02	16:49:03.727	5275.0			
2020.04.02	16:49:03.727		5275.5		
2020.04.02	16:49:03.729		5276.0		
2020.04.02	16:49:03.732	5275.5			
2020.04.02	16:49:04.037			5276.0	5.00000000
2020.04.02	16:49:04.105		5276.5		
2020.04.02	16:49:05.004			5276.0	5.00000000
2020.04.02	16:49:06.392	5276.0			
2020.04.02	16:49:06.807	5275.5			
2020.04.02	16:49:06.807	5276.0			
2020.04.02	16:49:13.015			5276.5	5.00000000
2020.04.02	16:49:13.695			5276.5	5.00000000
2020.04.02	16:49:13.985		5277.0		
2020.04.02	16:49:14.020			5276.5	5.00000000
2020.04.02	16:49:14.747		5276.5		
2020.04.02	16:49:20.403			5276.5	20.00000000
2020.04.02	16:49:24.024			5276.0	5.00000000
2020.04.02	16:49:24.252	5275.5			
2020.04.02	16:49:26.052			5275.5	5.00000000
2020.04.02	16:49:26.118			5275.5	5.00000000
2020.04.02	16:49:26.202	5275.0			
2020.04.02	16:49:26.206		5276.0		
2020.04.02	16:49:26.206	5275.5			
2020.04.02	16:49:26.350			5276.0	5.00000000
2020.04.02	16:49:26.353			5276.0	5.00000000
2020.04.02	16:49:26.441			5276.0	5.00000000
2020.04.02	16:49:26.541		5276.5		
2020.04.02	16:49:44.739			5276.5	5.00000000
2020.04.02	16:49:44.775	5276.0			
2020.04.02	16:49:44.898			5276.0	5.00000000
2020.04.02	16:49:44.898			5275.5	5.00000000
2020.04.02	16:49:44.898			5275.5	5.00000000
2020.04.02	16:49:44.898			5275.5	5.00000000
2020.04.02	16:49:44.953			5275.5	5.00000000
2020.04.02	16:49:45.157	5275.0			
2020.04.02	16:49:45.159		5276.0		
2020.04.02	16:49:45.453			5276.0	5.00000000
2020.04.02	16:49:45.453			5276.5	5.00000000
2020.04.02	16:49:45.453			5276.5	5.00000000
2020.04.02	16:49:45.453			5276.5	5.00000000
2020.04.02	16:49:45.453			5276.5	5.00000000
2020.04.02	16:49:45.539		5276.5		
2020.04.02	16:49:45.539		5277.0		
2020.04.02	16:49:45.539	5275.5			
2020.04.02	16:49:45.540		5276.5		
2020.04.02	16:49:45.542	5276.0			
2020.04.02	16:49:53.539			5276.0	5.00000000
2020.04.02	16:49:53.897	5275.5			
2020.04.02	16:49:54.274		5276.0		
2020.04.02	16:49:54.654		5276.5		
2020.04.02	16:49:55.035		5276.0		
2020.04.02	16:49:55.417		5276.5		
2020.04.02	16:49:56.175		5276.0		
2020.04.02	16:49:56.554		5276.5		
2020.04.02	16:49:57.698		5276.0		
2020.04.02	16:49:58.074		5276.5		
2020.04.02	16:49:59.597		5276.0		
2020.04.02	16:49:59.975		5276.5		
2020.04.02	16:50:00.070			5275.5	5.00000000
2020.04.02	16:50:00.127			5274.5	5.00000000
2020.04.02	16:50:00.175			5274.5	5.00000000
2020.04.02	16:50:00.268			5274.5	15.00000000
2020.04.02	16:50:00.268			5274.5	15.00000000
2020.04.02	16:50:00.279			5274.5	5.00000000
2020.04.02	16:50:00.291			5274.5	5.00000000
2020.04.02	16:50:00.381	5275.5			
2020.04.02	16:50:00.408		5276.0		
2020.04.02	16:50:00.409	5275.0			
2020.04.02	16:50:00.418		5275.5		
2020.04.02	16:50:00.418	5274.5			
2020.04.02	16:50:00.432		5276.0		
2020.04.02	16:50:00.436			5274.5	5.00000000
2020.04.02	16:50:00.438		5275.5		
2020.04.02	16:50:00.445			5274.5	5.00000000
2020.04.02	16:50:00.446			5274.5	5.00000000
2020.04.02	16:50:00.446			5274.5	5.00000000
2020.04.02	16:50:00.449			5274.5	5.00000000
2020.04.02	16:50:00.463		5275.0		
2020.04.02	16:50:00.484	5274.0			
2020.04.02	16:50:00.484		5274.5		
2020.04.02	16:50:00.499		5275.0		
2020.04.02	16:50:00.510	5274.5			
2020.04.02	16:50:00.555			5274.5	5.00000000
2020.04.02	16:50:00.779	5274.0			
2020.04.02	16:50:01.182		5274.5		
2020.04.02	16:50:01.563			5274.0	5.00000000
2020.04.02	16:50:01.563			5274.0	5.00000000
2020.04.02	16:50:01.563			5274.0	5.00000000
2020.04.02	16:50:01.564			5274.5	5.00000000
2020.04.02	16:50:01.564			5274.0	5.00000000
2020.04.02	16:50:01.567			5274.0	5.00000000
2020.04.02	16:50:01.567			5274.0	10.00000000
2020.04.02	16:50:01.568			5274.0	5.00000000
2020.04.02	16:50:01.677			5274.0	30.00000000
2020.04.02	16:50:01.851			5274.0	30.00000000
2020.04.02	16:50:01.921	5273.5			
2020.04.02	16:50:01.926		5275.0		
2020.04.02	16:50:01.926		5274.5		
2020.04.02	16:50:01.931	5274.0			
2020.04.02	16:50:01.934	5273.5			
2020.04.02	16:50:01.936	5274.0			
2020.04.02	16:50:01.986			5274.0	15.00000000
2020.04.02	16:50:01.987			5274.0	5.00000000
2020.04.02	16:50:01.988			5274.0	10.00000000
2020.04.02	16:50:01.990			5274.0	5.00000000
2020.04.02	16:50:02.189			5274.0	5.00000000
2020.04.02	16:50:02.193			5274.0	25.00000000
2020.04.02	16:50:02.218			5274.0	5.00000000
2020.04.02	16:50:02.218			5274.0	5.00000000
2020.04.02	16:50:02.218			5274.0	5.00000000
2020.04.02	16:50:02.293	5273.5			
2020.04.02	16:50:02.295	5274.0			
2020.04.02	16:50:02.298	5273.5			
2020.04.02	16:50:02.299		5274.0		
2020.04.02	16:50:02.299		5274.5		
2020.04.02	16:50:02.299	5274.0			
2020.04.02	16:50:02.505			5274.0	5.00000000
2020.04.02	16:50:02.505			5274.0	10.00000000
2020.04.02	16:50:02.568			5274.0	5.00000000
2020.04.02	16:50:02.569			5274.0	5.00000000
2020.04.02	16:50:02.669			5274.0	5.00000000
2020.04.02	16:50:02.726	5273.5			
2020.04.02	16:50:02.726	5274.0			
2020.04.02	16:50:02.743			5274.0	5.00000000
2020.04.02	16:50:02.832			5274.0	10.00000000
2020.04.02	16:50:02.835			5274.0	5.00000000
2020.04.02	16:50:03.034	5273.5			
2020.04.02	16:50:03.040	5274.0			
2020.04.02	16:50:03.369			5274.5	5.00000000
2020.04.02	16:50:03.433		5275.0		
2020.04.02	16:50:03.434	5274.5			
2020.04.02	16:50:03.733			5275.0	5.00000000
2020.04.02	16:50:03.811		5275.5		
2020.04.02	16:50:03.991			5275.0	5.00000000
2020.04.02	16:50:03.991			5275.0	5.00000000
2020.04.02	16:50:03.991			5275.0	5.00000000
2020.04.02	16:50:04.185		5275.0		
2020.04.02	16:50:04.194		5275.5		
2020.04.02	16:50:04.194	5274.0			
2020.04.02	16:50:04.196		5275.0		
2020.04.02	16:50:04.196	5274.5			
2020.04.02	16:50:04.555		5275.5		
2020.04.02	16:50:04.922	5275.0			
2020.04.02	16:50:04.923	5274.5			
2020.04.02	16:50:05.070			5274.5	5.00000000
2020.04.02	16:50:05.275			5274.5	5.00000000
2020.04.02	16:50:05.275			5274.0	15.00000000
2020.04.02	16:50:05.318		5275.0		
2020.04.02	16:50:05.323	5274.0			
2020.04.02	16:50:06.072		5275.5		
2020.04.02	16:50:06.072		5275.0		
2020.04.02	16:50:06.074	5274.5			
2020.04.02	16:50:06.074		5275.5		
2020.04.02	16:50:06.075			5274.5	5.00000000
2020.04.02	16:50:06.076		5275.0		
2020.04.02	16:50:06.451	5274.0			
2020.04.02	16:50:06.452		5275.5		
2020.04.02	16:50:06.454	5274.5			
2020.04.02	16:50:06.454		5275.0		
2020.04.02	16:50:07.220	5274.0			
2020.04.02	16:50:07.585		5274.5		
2020.04.02	16:50:07.590		5275.0		
2020.04.02	16:50:07.590		5274.5		
2020.04.02	16:50:07.928			5274.0	10.00000000
2020.04.02	16:50:07.931			5274.0	5.00000000
2020.04.02	16:50:07.985	5273.5			
2020.04.02	16:50:07.985	5274.0			
2020.04.02	16:50:08.356		5275.0		
2020.04.02	16:50:08.360		5274.5		
2020.04.02	16:50:08.721		5275.0		
2020.04.02	16:50:08.721		5274.5		
2020.04.02	16:50:09.273			5274.0	20.00000000
2020.04.02	16:50:09.439			5274.0	5.00000000
2020.04.02	16:50:09.443			5274.0	5.00000000
2020.04.02	16:50:09.443			5274.0	5.00000000
2020.04.02	16:50:09.443			5274.0	10.00000000
2020.04.02	16:50:09.443			5274.0	5.00000000
2020.04.02	16:50:09.443			5274.0	5.00000000
2020.04.02	16:50:09.493			5274.0	5.00000000
2020.04.02	16:50:09.510	5273.5			
2020.04.02	16:50:09.512	5274.0			
2020.04.02	16:50:09.542			5274.0	5.00000000
2020.04.02	16:50:09.563			5274.0	10.00000000
2020.04.02	16:50:10.002			5274.0	10.00000000
2020.04.02	16:50:10.005			5274.0	5.00000000
2020.04.02	16:50:10.257	5273.5			
2020.04.02	16:50:10.488			5274.0	5.00000000
2020.04.02	16:50:10.488			5274.5	5.00000000
2020.04.02	16:50:10.647		5274.0		
2020.04.02	16:50:10.647		5274.5		
2020.04.02	16:50:10.655		5274.0		
2020.04.02	16:50:10.934			5273.5	5.00000000
2020.04.02	16:50:10.934			5273.5	5.00000000
2020.04.02	16:50:10.934			5273.5	5.00000000
